Sport,Start Time,Weekofsy,Level,Key,Game Type,State Code,Away School,Home School,New Subs,Distance Between Schools,hour,day_of_week,month,year,day_of_year,is_friday,is_weekend,is_evening,is_primetime,home_school_hist_avg,away_school_hist_avg,matchup,is_repeat_matchup,State_Group
Football,9/22/2023 22:00,8,Varsity,gam18ab2a4010,regular season,CA,cupertino-high-school-cupertino-ca,saratoga-high-school-saratoga-ca,1,3.873807672,22,4,9,2023,265,1,0,1,0,3.555555556,2.5,saratoga-high-school-saratoga-ca_vs_cupertino-high-school-cupertino-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamb37b26d53d,regular season,CA,inglewood-high-school-inglewood-ca,lincoln-high-school-san-diego-san-diego-ca,30,113.5570319,22,4,9,2023,265,1,0,1,0,17.55555556,23,lincoln-high-school-san-diego-san-diego-ca_vs_inglewood-high-school-inglewood-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam9f23ea1301,regular season,CA,california-city-high-school-california-city-ca,ganesha-high-school-pomona-ca,1,74.56846201,22,4,9,2023,265,1,0,1,0,2,2,ganesha-high-school-pomona-ca_vs_california-city-high-school-california-city-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamb01b8fe067,regular season,CA,pacifica-high-school-garden-grove-garden-grove-ca,el-toro-high-school-lake-forest-ca,6,21.26460352,22,4,9,2023,265,1,0,1,0,14,,el-toro-high-school-lake-forest-ca_vs_pacifica-high-school-garden-grove-garden-grove-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamc5d6df2fa3,regular season,CA,golden-valley-high-school-santa-clarita-santa-clarita-ca,william-s-hart-high-school-newhall-ca,1,2.747123297,22,4,9,2023,265,1,0,1,0,3.4,10,william-s-hart-high-school-newhall-ca_vs_golden-valley-high-school-santa-clarita-santa-clarita-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamf9c7200b70,regular season,CA,ruben-ayala-high-school-chino-hills-ca,citrus-valley-high-school-redlands-ca,8,31.48853489,22,4,9,2023,265,1,0,1,0,11,2,citrus-valley-high-school-redlands-ca_vs_ruben-ayala-high-school-chino-hills-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam53f0a4db48,regular season,OR,summit-high-school-bend-or,wilsonville-high-school-wilsonville-or,1,110.0701183,22,4,9,2023,265,1,0,1,0,6.666666667,18,wilsonville-high-school-wilsonville-or_vs_summit-high-school-bend-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam418cb0d537,regular season,WA,freeman-high-school-rockford-wa,lakeside-high-school-nine-mile-falls-wa,9,26.12254679,22,4,9,2023,265,1,0,1,0,9.666666667,5,lakeside-high-school-nine-mile-falls-wa_vs_freeman-high-school-rockford-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,game15d2058be,regular season,CA,sir-francis-drake-high-school-san-anselmo-ca,san-marin-high-school-novato-ca,5,9.540869752,22,4,9,2023,265,1,0,1,0,19.6,4,san-marin-high-school-novato-ca_vs_sir-francis-drake-high-school-san-anselmo-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamdb089c669f,regular season,AZ,sunrise-mountain-high-school-peoria-az,west-point-high-school-avondale-az,1,14.66173188,22,4,9,2023,265,1,0,1,0,2.333333333,24.5,west-point-high-school-avondale-az_vs_sunrise-mountain-high-school-peoria-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gamb2283162bb,regular season,WA,inchelium-high-school-inchelium-wa,almira-coulee-hartline-high-school-coulee-city-wa,3,69.46189582,22,4,9,2023,265,1,0,1,0,7.5,5,almira-coulee-hartline-high-school-coulee-city-wa_vs_inchelium-high-school-inchelium-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gamf14025dc0d,regular season,WA,north-beach-jr-sr-high-school-ocean-shores-wa,toutle-lake-high-school-toutle-wa,3,82.6118336,22,4,9,2023,265,1,0,1,0,2.2,1,toutle-lake-high-school-toutle-wa_vs_north-beach-jr-sr-high-school-ocean-shores-wa,1,WA
Football,9/22/2023 22:00,8,Varsity,gam898afb9c80,regular season,AZ,douglas-high-school-douglas-az,empire-high-school-tucson-az,2,88.31733971,22,4,9,2023,265,1,0,1,0,4.833333333,6,empire-high-school-tucson-az_vs_douglas-high-school-douglas-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam0abcf5be38,regular season,WA,tonasket-high-school-tonasket-wa,chelan-high-school-chelan-wa,4,65.74110386,22,4,9,2023,265,1,0,1,0,7.6,5.5,chelan-high-school-chelan-wa_vs_tonasket-high-school-tonasket-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gamf5c6cba0b7,regular season,OR,lost-river-high-school-merrill-or,heppner-high-school-heppner-or,14,250.6432967,22,4,9,2023,265,1,0,1,0,7.8,6,heppner-high-school-heppner-or_vs_lost-river-high-school-merrill-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam05b382742d,regular season,CA,madison-high-school-san-diego-ca,granite-hills-high-school-el-cajon-el-cajon-ca,2,15.28918488,22,4,9,2023,265,1,0,1,0,5,21.5,granite-hills-high-school-el-cajon-el-cajon-ca_vs_madison-high-school-san-diego-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam287f53794e,regular season,WA,shelton-high-school-shelton-wa,rochester-high-school-rochester-wa,3,30.49040102,22,4,9,2023,265,1,0,1,0,2.666666667,2,rochester-high-school-rochester-wa_vs_shelton-high-school-shelton-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gamebfdbafc9d,regular season,OR,lakeview-high-school-lakeview-or,st-marys-high-school-medford-or,2,127.4661828,22,4,9,2023,265,1,0,1,0,3,2,st-marys-high-school-medford-or_vs_lakeview-high-school-lakeview-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam16ebae4417,regular season,OR,central-high-school-independence-or,crescent-valley-high-school-corvallis-or,1,16.52799719,22,4,9,2023,265,1,0,1,0,6,5.25,crescent-valley-high-school-corvallis-or_vs_central-high-school-independence-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam0145b8e10b,regular season,AZ,mountain-ridge-high-school-glendale-az,queen-creek-high-school-queen-creek-az,11,46.07370138,22,4,9,2023,265,1,0,1,0,33.66666667,9,queen-creek-high-school-queen-creek-az_vs_mountain-ridge-high-school-glendale-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam904f184729,regular season,OR,prairie-city-high-school-prairie-city-or,echo-high-school-echo-or,3,91.7553733,22,4,9,2023,265,1,0,1,0,3.333333333,11,echo-high-school-echo-or_vs_prairie-city-high-school-prairie-city-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamfdd935f018,regular season,OR,milwaukie-high-school-milwaukie-or,la-salle-catholic-college-preparatory-milwaukie-or,2,2.463231643,22,4,9,2023,265,1,0,1,0,2.4,4.75,la-salle-catholic-college-preparatory-milwaukie-or_vs_milwaukie-high-school-milwaukie-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamde87867ccf,regular season,WA,columbia-high-school-burbank-wa,goldendale-high-school-goldendale-wa,5,90.73364826,22,4,9,2023,265,1,0,1,0,5,,goldendale-high-school-goldendale-wa_vs_columbia-high-school-burbank-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam367d7769fb,regular season,CA,martin-luther-king-high-school-riverside-ca,john-w-north-high-school-riverside-ca-2,1,,22,4,9,2023,265,1,0,1,0,5.75,9.333333333,john-w-north-high-school-riverside-ca-2_vs_martin-luther-king-high-school-riverside-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamd5bf1c3bb1,regular season,AZ,canyon-del-oro-high-school-oro-valley-az,marana-high-school-tucson-az,3,14.59629404,22,4,9,2023,265,1,0,1,0,3.5,9.666666667,marana-high-school-tucson-az_vs_canyon-del-oro-high-school-oro-valley-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam0f4b9872e8,regular season,AZ,flagstaff-high-school-flagstaff-az,copper-canyon-high-school-glendale-az,1,121.9469468,22,4,9,2023,265,1,0,1,0,4.75,6.375,copper-canyon-high-school-glendale-az_vs_flagstaff-high-school-flagstaff-az,1,Other
Football,9/22/2023 22:00,8,Varsity,gam20daccd27e,regular season,CA,patterson-high-school-patterson-ca,el-capitan-high-school-merced-merced-ca,2,37.31752635,22,4,9,2023,265,1,0,1,0,2,9.333333333,el-capitan-high-school-merced-merced-ca_vs_patterson-high-school-patterson-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam6a8b38d11d,regular season,CA,grace-davis-high-school-modesto-ca,los-banos-high-school-los-banos-ca,2,44.5573198,22,4,9,2023,265,1,0,1,0,3.333333333,1,los-banos-high-school-los-banos-ca_vs_grace-davis-high-school-modesto-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamaaaed00c8d,regular season,OR,thurston-high-school-springfield-or,crater-high-school-central-point-or,6,115.2549647,22,4,9,2023,265,1,0,1,0,5.4,10.5,crater-high-school-central-point-or_vs_thurston-high-school-springfield-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamc9cf4286b7,regular season,CA,elite-public-schools-vallejo-ca,analy-high-school-sebastopol-ca,1,,22,4,9,2023,265,1,0,1,0,7.444444444,1,analy-high-school-sebastopol-ca_vs_elite-public-schools-vallejo-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gameff1781ade,regular season,CA,stone-ridge-christian-high-school-merced-ca,amador-high-school-sutter-creek-ca,1,75.10736432,22,4,9,2023,265,1,0,1,0,3,2,amador-high-school-sutter-creek-ca_vs_stone-ridge-christian-high-school-merced-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam82146d6a88,regular season,CA,mission-bay-high-school-san-diego-ca,samuel-f-b-morse-high-school-san-diego-ca,3,12.24942088,22,4,9,2023,265,1,0,1,0,3.285714286,2,samuel-f-b-morse-high-school-san-diego-ca_vs_mission-bay-high-school-san-diego-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam3fc6fa23f5,regular season,CA,escondido-charter-high-school-escondido-ca,kearny-high-educational-complex-high-school-san-diego-ca,1,23.96313701,22,4,9,2023,265,1,0,1,0,1.8,1,kearny-high-educational-complex-high-school-san-diego-ca_vs_escondido-charter-high-school-escondido-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam5fe9eb8d86,regular season,CA,granada-high-school-livermore-ca,san-leandro-high-school-san-leandro-ca,2,19.55728968,22,4,9,2023,265,1,0,1,0,1,3,san-leandro-high-school-san-leandro-ca_vs_granada-high-school-livermore-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam22c670d090,regular season,CA,calabasas-high-school-calabasas-ca,oxnard-high-school-oxnard-ca,7,33.94927279,22,4,9,2023,265,1,0,1,0,8,1,oxnard-high-school-oxnard-ca_vs_calabasas-high-school-calabasas-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam0dba566f1c,regular season,WA,lincoln-high-school-tacoma-wa,mount-tahoma-high-school-tacoma-wa,,3.797494053,22,4,9,2023,265,1,0,1,0,8.333333333,12,mount-tahoma-high-school-tacoma-wa_vs_lincoln-high-school-tacoma-wa,1,WA
Football,9/22/2023 22:00,8,Varsity,gamf4cd30b9f6,regular season,WA,ag-west-black-hills-high-schools-olympia-wa,wf-west-high-school-chehalis-wa,1,22.72034375,22,4,9,2023,265,1,0,1,0,10.28571429,3.75,wf-west-high-school-chehalis-wa_vs_ag-west-black-hills-high-schools-olympia-wa,1,WA
Football,9/22/2023 22:00,8,Varsity,gama16d505ba4,regular season,CA,colony-high-school-ontario-ca,eleanor-roosevelt-high-school-eastvale-ca,2,4.509291865,22,4,9,2023,265,1,0,1,0,16,12,eleanor-roosevelt-high-school-eastvale-ca_vs_colony-high-school-ontario-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam7fbd47659d,regular season,WA,la-center-high-school-la-center-wa,connell-high-school-connell-wa,11,189.0140812,22,4,9,2023,265,1,0,1,0,8,8,connell-high-school-connell-wa_vs_la-center-high-school-la-center-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gambdf518ea43,regular season,WA,lynden-high-school-lynden-wa,sedrowoolley-high-school-sedrowoolley-wa,34,32.39950628,22,4,9,2023,265,1,0,1,0,9.6,18.66666667,sedrowoolley-high-school-sedrowoolley-wa_vs_lynden-high-school-lynden-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gama776f5d79b,regular season,WA,kennewick-high-school-kennewick-wa,kamiakin-high-school-kennewick-wa,14,3.137321543,22,4,9,2023,265,1,0,1,0,14.33333333,7.5,kamiakin-high-school-kennewick-wa_vs_kennewick-high-school-kennewick-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam05f036fb6e,regular season,CA,clear-lake-high-school-lakeport-ca,middletown-high-school-middletown-ca,4,26.66433473,22,4,9,2023,265,1,0,1,0,3,4,middletown-high-school-middletown-ca_vs_clear-lake-high-school-lakeport-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam7a9a0e8311,regular season,AZ,chaparral-high-school-scottsdale-az,desert-vista-high-school-phoenix-az,10,20.0265465,22,4,9,2023,265,1,0,1,0,12.57142857,12.375,desert-vista-high-school-phoenix-az_vs_chaparral-high-school-scottsdale-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam12303b45bf,regular season,WA,clarkston-high-school-clarkston-wa,west-valley-high-school-spokane-wa,6,88.7412935,22,4,9,2023,265,1,0,1,0,4,2.5,west-valley-high-school-spokane-wa_vs_clarkston-high-school-clarkston-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam35c132619f,regular season,WA,ferndale-high-school-ferndale-wa,arlington-high-school-arlington-wa,21,52.08617656,22,4,9,2023,265,1,0,1,0,10,12.6,arlington-high-school-arlington-wa_vs_ferndale-high-school-ferndale-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam6d14f05399,regular season,WA,columbia-high-school-white-salmon-wa,elma-high-school-elma-wa,5,126.3470918,22,4,9,2023,265,1,0,1,0,5.4,4.75,elma-high-school-elma-wa_vs_columbia-high-school-white-salmon-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam3e03d04f92,regular season,OR,canby-high-school-canby-or,bend-sr-high-school-bend-or,20,108.0422141,22,4,9,2023,265,1,0,1,0,6,9.666666667,bend-sr-high-school-bend-or_vs_canby-high-school-canby-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gambaf98a1723,regular season,WA,river-ridge-high-school-lacey-wa,yelm-high-school-yelm-wa,4,9.414217611,22,4,9,2023,265,1,0,1,0,7.111111111,5.333333333,yelm-high-school-yelm-wa_vs_river-ridge-high-school-lacey-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam242d7331f0,regular season,CA,oaks-christian-high-school-west-lake-village-ca,loyola-high-school-los-angeles-ca,21,30.32987215,22,4,9,2023,265,1,0,1,0,20.2,40.33333333,loyola-high-school-los-angeles-ca_vs_oaks-christian-high-school-west-lake-village-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamdef0bb6965,regular season,OR,bandon-high-school-bandon-or,glide-high-school-glide-or,1,67.85345086,22,4,9,2023,265,1,0,1,0,5,3.5,glide-high-school-glide-or_vs_bandon-high-school-bandon-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam7cb1951bac,regular season,WA,capital-high-school-olympia-wa,gig-harbor-high-school-gig-harbor-wa,5,24.80920004,22,4,9,2023,265,1,0,1,0,12.6,8.8,gig-harbor-high-school-gig-harbor-wa_vs_capital-high-school-olympia-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam941ecee2b9,regular season,CA,los-altos-high-school-hacienda-heights-ca,california-high-school-whittier-whittier-ca,1,5.133697364,22,4,9,2023,265,1,0,1,0,4,5.666666667,california-high-school-whittier-whittier-ca_vs_los-altos-high-school-hacienda-heights-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam81ed7d8fef,regular season,WA,south-kitsap-high-school-port-orchard-wa,olympia-high-school-olympia-wa,20,37.89856578,22,4,9,2023,265,1,0,1,0,10.6,8.166666667,olympia-high-school-olympia-wa_vs_south-kitsap-high-school-port-orchard-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gambdb9f8e1aa,regular season,OR,henley-high-school-klamath-falls-or,cascade-senior-high-school-turner-or,2,193.6305883,22,4,9,2023,265,1,0,1,0,4,4.2,cascade-senior-high-school-turner-or_vs_henley-high-school-klamath-falls-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam62ecbd740c,regular season,CA,trona-high-school-trona-ca,frazier-mountain-high-school-lebec-ca,3,108.9697999,22,4,9,2023,265,1,0,1,0,1.5,,frazier-mountain-high-school-lebec-ca_vs_trona-high-school-trona-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam62e98a0bb6,regular season,OR,john-f-kennedy-high-school-mt-angel-or,warrenton-high-school-warrenton-or,4,92.46418572,22,4,9,2023,265,1,0,1,0,6.2,5.4,warrenton-high-school-warrenton-or_vs_john-f-kennedy-high-school-mt-angel-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gam31799f567a,regular season,OR,joseph-charter-school-joseph-or,wallowa-high-school-wallowa-or,1,,22,4,9,2023,265,1,0,1,0,11,3.666666667,wallowa-high-school-wallowa-or_vs_joseph-charter-school-joseph-or,0,OR
Football,9/22/2023 22:00,8,Varsity,game1cb8938c6,regular season,WA,colville-high-school-colville-wa,newport-high-school-newport-wa,4,45.21389678,22,4,9,2023,265,1,0,1,0,3.666666667,6,newport-high-school-newport-wa_vs_colville-high-school-colville-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam210c5c4826,regular season,CA,highland-high-school-palmdale-ca,littlerock-high-school-littlerock-ca,,13.62517759,22,4,9,2023,265,1,0,1,0,2,5.5,littlerock-high-school-littlerock-ca_vs_highland-high-school-palmdale-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam7236824d20,regular season,OR,irrigon-high-school-irrigon-or,toledo-high-school-toledo-or,3,231.8847709,22,4,9,2023,265,1,0,1,0,4.333333333,4,toledo-high-school-toledo-or_vs_irrigon-high-school-irrigon-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamf3c3c50c9a,regular season,WA,renton-high-school-renton-wa,foster-high-school-tukwila-wa,2,3.206960881,22,4,9,2023,265,1,0,1,0,3.25,4,foster-high-school-tukwila-wa_vs_renton-high-school-renton-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam8334f148f7,regular season,CA,palo-alto-high-school-palo-alto-ca,menloatherton-high-school-atherton-ca,5,2.032804887,22,4,9,2023,265,1,0,1,0,16,3,menloatherton-high-school-atherton-ca_vs_palo-alto-high-school-palo-alto-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam4d9612a162,regular season,CA,palisades-charter-high-school-los-angeles-ca,brentwood-high-school-los-angeles-ca,1,3.800684743,22,4,9,2023,265,1,0,1,0,2.666666667,,brentwood-high-school-los-angeles-ca_vs_palisades-charter-high-school-los-angeles-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamf0fe12c57c,regular season,OR,redmond-high-school-redmond-or,glencoe-high-school-hillsboro-or,1,124.3843599,22,4,9,2023,265,1,0,1,0,2.666666667,6.666666667,glencoe-high-school-hillsboro-or_vs_redmond-high-school-redmond-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gama8b16f7382,regular season,CA,los-osos-high-school-rancho-cucamonga-ca,alta-loma-high-school-alta-loma-ca,3,3.544730049,22,4,9,2023,265,1,0,1,0,5.5,4.5,alta-loma-high-school-alta-loma-ca_vs_los-osos-high-school-rancho-cucamonga-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamc559ee0939,regular season,CA,murrieta-valley-high-school-murrieta-ca,san-clemente-high-school-san-clemente-ca,3,23.94552422,22,4,9,2023,265,1,0,1,0,8.4,15.2,san-clemente-high-school-san-clemente-ca_vs_murrieta-valley-high-school-murrieta-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam99a438808e,regular season,AZ,scottsdale-christian-academy-phoenix-az,coronado-high-school-scottsdale-az,8,10.39440959,22,4,9,2023,265,1,0,1,0,2,23,coronado-high-school-scottsdale-az_vs_scottsdale-christian-academy-phoenix-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gam88f0fcdbc1,regular season,WA,okanogan-high-school-okanogan-wa,jenkins-juniorsenior-high-school-chewelah-wa,7,86.44674758,22,4,9,2023,265,1,0,1,0,4,25.5,jenkins-juniorsenior-high-school-chewelah-wa_vs_okanogan-high-school-okanogan-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gam5b1b4913de,regular season,CA,royal-high-school-simi-valley-ca,adolfo-camarillo-high-school-camarillo-ca,3,13.88777062,22,4,9,2023,265,1,0,1,0,8.25,6.5,adolfo-camarillo-high-school-camarillo-ca_vs_royal-high-school-simi-valley-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gam0ccedd3eaa,regular season,OR,falls-city-high-school-falls-city-or,mohawk-high-school-marcola-or,2,55.75295595,22,4,9,2023,265,1,0,1,0,2.5,,mohawk-high-school-marcola-or_vs_falls-city-high-school-falls-city-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamaa9aa61fee,regular season,AZ,la-joya-community-high-school-avondale-az,paradise-valley-high-school-phoenix-az,3,23.33788875,22,4,9,2023,265,1,0,1,0,4,3.333333333,paradise-valley-high-school-phoenix-az_vs_la-joya-community-high-school-avondale-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gama11db757b3,regular season,CA,upland-high-school-upland-ca,charter-oak-high-school-covina-ca,7,11.54551374,22,4,9,2023,265,1,0,1,0,10.5,10.33333333,charter-oak-high-school-covina-ca_vs_upland-high-school-upland-ca,0,CA
Football,9/22/2023 22:00,8,Varsity,gamd988ffcfbb,regular season,WA,bothell-high-school-bothell-wa,north-creek-high-school-bothell-wa,10,4.699510984,22,4,9,2023,265,1,0,1,0,15,6,north-creek-high-school-bothell-wa_vs_bothell-high-school-bothell-wa,0,WA
Football,9/22/2023 22:00,8,Varsity,gamd649956e30,regular season,OR,stayton-high-school-stayton-or,marist-high-school-eugene-or,17,51.83393748,22,4,9,2023,265,1,0,1,0,5.166666667,5.333333333,marist-high-school-eugene-or_vs_stayton-high-school-stayton-or,0,OR
Football,9/22/2023 22:00,8,Varsity,gamda52b3a2dd,regular season,AZ,northwest-christian-high-school-phoenix-az,eastmark-high-school-mesa-az,10,,22,4,9,2023,265,1,0,1,0,3,3,eastmark-high-school-mesa-az_vs_northwest-christian-high-school-phoenix-az,0,Other
Football,9/22/2023 22:00,8,Varsity,gamd6ac6b0661,regular season,CA,rocklin-high-school-rocklin-ca,tracy-high-school-tracy-ca,2,74.69078267,22,4,9,2023,265,1,0,1,0,3.5,7.5,tracy-high-school-tracy-ca_vs_rocklin-high-school-rocklin-ca,0,CA
